Unnamed: 0,ListingKeyNumeric *,OriginatingSystemKey,ListingID,Geography,MLSAreaMajor,SubdivisionName,ElementarySchool,MiddleOrJuniorSchool,HighSchool,ClosePrice,LotSizeAcres,BuildingAreaTotal,YearBuilt,BasementYN,BathroomsTotalInteger,BathroomsFull,BathroomsHalf,WaterfrontYN,WaterfrontFeatures,PoolPrivateYN,GarageYN,AttachedGarageYN,CarportYN,GarageSpaces,FireplaceYN,FireplacesTotal,LivingArea,Stories,BedroomsTotal,CloseDate,Close_Year,Close_Month,ElemRating,MidRating
14757,283010625,1029594,104897,Downtown,(01) North of the River City,Dearing Place,Rock Quarry,Northridge,Northridge,395000,0,3018,1950,1,2,2,0,0,,0,1,0,1,2,1,2,3018,0,4,5/11/2016,2016,5,9,6
14758,283011860,1038522,100270,North of River,(01) North of the River City,The Townes Of North River,Rock Quarry,Northridge,Northridge,349500,0,2548,2010,0,3,2.5,0.5,0,,0,0,0,0,0,1,0,2548,1,3,5/4/2015,2015,5,9,6
14761,285867796,9206836,121338,East Tuscaloosa,(05) South East Tuscaloosa City,Woodland Forest,Woodland Forest,Eastwood,Bryant,228000,0,2574,1979,0,3,2.5,0.5,0,,0,1,1,0,2,1,0,2574,1,4,9/6/2017,2017,9,3,4
14762,286339605,9211201,121467,East Tuscaloosa,(05) South East Tuscaloosa City,Covington Villas,Woodland Forest,Eastwood,Bryant,114000,0,1278,2006,0,2,2,0,0,,0,0,0,0,2,1,0,1278,1,3,9/25/2017,2017,9,3,4
14763,290728195,9221572,121876,South Tuscaloosa,(11) South Tuscaloosa County,Waterford Gardens,Englewood,Hillcrest Jr,Hillcrest,194000,0,1547,2014,0,2,2,0,0,,0,1,0,0,2,1,1,1547,1,3,9/20/2017,2017,9,6,5
14765,298917408,9302238,124766,County South,(09) West Tuscaloosa County,Stormy Acres,Myrtlewood,Sipsey Valley,Sipsey Valley,129900,0.74,1100,2005,0,2,2,0,0,,0,1,0,1,1,0,0,1100,1,3,2/2/2018,2018,2,7,6
14766,303166170,9305148,124869,South Tuscaloosa,(11) South Tuscaloosa County,Dominick Prop,Englewood,Hillcrest Jr,Hillcrest,177000,0.41,1761,1983,0,2,2,0,0,,0,1,1,0,2,1,0,1761,1,3,1/29/2018,2018,1,6,5
14768,305992042,9335693,125561,Northport City,(08) North Tuscaloosa County,Grand Pointe,Huntington,Echols,Tuscaloosa County,290000,0,2554,2009,0,3,2.5,0.5,0,,0,1,1,0,2,1,1,2554,1,4,6/22/2018,2018,6,6,5
14770,307015372,9362967,126123,Northport City,(06) Northport City,Bretton Woods,Vestavia,Collins Riverside,Tuscaloosa County,224900,0.42,2400,1989,1,3,3,0,0,,0,1,1,0,2,1,0,2400,0,4,5/29/2018,2018,5,7,3
14771,314083043,9377041,126601,South Tuscaloosa,(11) South Tuscaloosa County,Gingerwood,Englewood,Hillcrest Jr,Hillcrest,168500,0,1434,2004,0,2,2,0,0,,0,1,1,0,2,1,0,1434,1,3,6/22/2018,2018,6,6,5
14772,317428869,9386649,126899,East Tuscaloosa,(10) East Tuscaloosa County,High Pointe,Holt,Davis Emerson,Holt,60000,0,1064,1955,0,2,2,0,0,,0,0,0,0,0,0,0,1064,1,3,6/29/2018,2018,6,2,3
14773,322389037,9426285,127882,Northport City,(08) North Tuscaloosa County,Grand Pointe,Huntington,Echols,Tuscaloosa County,235500,0,1891,2017,0,2,2,0,0,,0,1,1,0,2,1,0,1891,1,3,9/5/2018,2018,9,6,5
14774,323984808,9435005,128170,North of River,(01) North of the River City,Waterfall,Rock Quarry,Northridge,Northridge,558000,0,3300,2016,0,5,4.5,0.5,0,,0,1,0,0,3,1,0,3300,2,4,11/28/2018,2018,11,9,6
14775,325991640,9439700,128299,Midtown,(05) South East Tuscaloosa City,Southwood Trace,Southview,Southview,Bryant,142900,0,1368,2001,0,2,2,0,0,,0,1,1,0,0,0,0,1368,1,3,10/12/2018,2018,10,3,0
14776,327282430,9446896,128507,Alberta,(01) North of the River City,The Highlands,Rock Quarry,University Place,Northridge,609000,0,3315,1952,0,4,3.5,0.5,0,,0,1,0,1,2,1,2,3315,2,4,10/15/2018,2018,10,9,0
14777,331905944,9473347,130056,North of River,(01) North of the River City,Reston Place,Verner,Northridge,Northridge,280000,0.28,1973,1990,0,2,2,0,0,,0,1,1,0,2,1,0,1973,1,3,12/10/2018,2018,12,7,6
14778,336338819,9487979,130534,South Tuscaloosa,(05) South East Tuscaloosa City,Dearing Downs,Woodland Forest,Eastwood,Bryant,220000,0,2078,1992,0,2,2,0,0,,0,1,1,0,2,1,1,2078,1,4,1/7/2019,2019,1,3,4
14779,341631778,9514035,131042,North of River,(08) North Tuscaloosa County,Patton Farms,Walker,Northside,Northside,160000,1,1195,2009,0,2,2,0,0,,0,1,1,0,2,1,0,1195,1,3,3/22/2019,2019,3,7,6
14780,343007105,9539634,131541,Northport City,(08) North Tuscaloosa County,Hidden Meadows,Huntington,Echols,Tuscaloosa County,209900,0,1561,2019,0,2,2,0,0,,0,1,0,0,2,0,0,1561,1,3,6/3/2019,2019,6,6,5
14781,343154958,9541837,131610,Northport City,(06) Northport City,Highland Park,Flatwoods,Echols,Tuscaloosa County,175000,0,1568,2013,0,2,2,0,0,,0,0,0,0,0,1,0,1568,1,3,1/31/2019,2019,1,4,5
14782,345638756,9744909,132162,Northport City,(06) Northport City,Buckhead,Flatwoods,Echols,Tuscaloosa County,165000,0,1496,1986,0,2,2,0,0,,0,1,1,0,2,1,0,1496,1,3,4/30/2019,2019,4,4,5
14783,348361129,9775008,132797,Northport City,(06) Northport City,Forest Glen,Huntington,Echols,Tuscaloosa County,315000,0,2422,2005,0,3,2.5,0.5,0,,0,1,1,0,2,1,0,2422,1,4,7/1/2019,2019,7,6,5
14784,350210013,9781563,132987,Alberta,(03) East Tuscaloosa City,Druid Hills,Arcadia,Eastwood,Bryant,150000,0,1858,1971,0,2,2,0,0,,0,1,0,1,2,1,1,1858,1,3,7/10/2019,2019,7,4,4
14785,350554425,9786740,133148,County South,(10) East Tuscaloosa County,Homestead Estates At Crisstown,Brookwood,Brookwood,Brookwood,279000,3,2200,2007,1,3,3,0,0,,0,0,0,0,0,1,0,2200,2,4,7/26/2019,2019,7,4,4
14786,351258996,9797835,133515,Northport PJ,(06) Northport City,,Vestavia,Collins Riverside,Tuscaloosa County,139900,0,1483,1969,0,2,1.5,0.5,0,,0,1,0,1,2,0,0,1483,1,3,8/16/2019,2019,8,7,3
14787,351659529,9805438,133755,North of River,(01) North of the River City,Brook Highland,Rock Quarry,Northridge,Northridge,342500,0,3121,1997,0,3,2.5,0.5,0,,0,0,0,0,0,1,1,3121,2,4,8/23/2019,2019,8,9,6
14789,352574607,9818414,134173,Northport City,(06) Northport City,Windsong,Matthews,Collins Riverside,Tuscaloosa County,155000,0,1248,1994,0,2,2,0,0,,0,1,0,1,1,0,0,1248,0,3,9/20/2019,2019,9,2,3
14790,359679572,9869646,135145,County South,(10) East Tuscaloosa County,Brookwood,Brookwood,Brookwood,Brookwood,90000,0,1984,1961,0,2,2,0,0,,0,0,0,0,0,1,0,1984,1,4,12/23/2019,2019,12,4,4
14791,365582509,9892800,135900,South Tuscaloosa,(11) South Tuscaloosa County,Plantation Drive,Englewood,Hillcrest Jr,Hillcrest,236700,0.35,2608,1986,0,3,3,0,0,,0,1,1,0,2,1,0,2608,1,4,2/3/2020,2020,2,6,5
14794,383613068,9944558,137247,North of River,(01) North of the River City,Northriver Yacht Club,Rock Quarry,Northridge,Northridge,485000,1.3,4342,1995,1,4,3.5,0.5,0,,0,1,1,0,0,1,1,4342,2,4,4/22/2020,2020,4,9,6
14795,383977413,9950480,137449,North of River,(01) North of the River City,Riverchase,Verner,Northridge,Northridge,530000,0,3320,1992,0,4,3.5,0.5,0,,0,0,0,0,0,1,1,3320,1,4,3/13/2020,2020,3,7,6
14797,405212128,9982765,138457,East Tuscaloosa,(05) South East Tuscaloosa City,Camden Lake,Woodland Forest,Eastwood,Bryant,184000,0,1280,2015,0,2,2,0,0,,0,1,1,0,0,0,0,1280,1,3,8/14/2020,2020,8,3,4
14798,408173833,10006835,138865,South Tuscaloosa,(11) South Tuscaloosa County,Fields Crossing,Englewood,Hillcrest Jr,Hillcrest,195000,0,1576,2016,0,2,2,0,0,,0,1,1,0,2,0,0,1576,1,3,9/10/2020,2020,9,6,5
14799,408387714,10011591,139003,South Tuscaloosa,(11) South Tuscaloosa County,Fields Crossing,Englewood,Hillcrest Jr,Hillcrest,185560,0,1355,2020,0,2,2,0,0,,0,1,1,0,0,0,0,1355,1,3,10/30/2020,2020,10,6,5
14801,416480909,10022928,139335,East Tuscaloosa,(10) East Tuscaloosa County,Williamsburg,Woodland Forest,Eastwood,Bryant,210000,0,1565,2017,0,2,2,0,0,,0,1,1,0,2,1,1,1565,1,3,10/5/2020,2020,10,3,4
14802,425335866,10033658,139643,Northport City,(08) North Tuscaloosa County,Grand Pointe,Huntington,Echols,Tuscaloosa County,212000,0,1659,2007,0,2,2,0,0,,0,1,1,0,0,1,0,1659,1,3,10/30/2020,2020,10,6,5
14803,425824656,10037941,139784,County North,(08) North Tuscaloosa County,Thompson Place,Walker,Northside,Northside,250600,0,1760,2020,0,2,2,0,0,,0,1,1,0,0,1,1,1760,1,3,10/19/2020,2020,10,7,6
14804,465609705,10051221,140196,Northport PJ,(06) Northport City,Oak Hill,Crestmont,Echols,Tuscaloosa County,138500,0,1360,1989,0,2,2,0,0,,0,0,0,0,0,0,0,1360,0,2,12/8/2020,2020,12,5,5
14806,488348841,10081878,141042,North of River,(01) North of the River City,Greystone,Rock Quarry,Northridge,Northridge,446500,0,3400,1995,0,4,3.5,0.5,0,,0,1,1,0,2,1,1,3400,1,5,1/11/2021,2021,1,9,6
14807,489904098,10084620,141112,South Tuscaloosa,(11) South Tuscaloosa County,Hinton Place,Englewood,Hillcrest Jr,Hillcrest,404900,0,3884,1998,0,4,3.5,0.5,0,,0,1,1,0,2,1,1,3884,2,5,1/25/2021,2021,1,6,5
14808,491660960,10086338,141157,Northport City,(06) Northport City,S T Palmer,Crestmont,Echols,Tuscaloosa County,290000,0,2220,1940,0,3,2.5,0.5,0,,0,0,0,0,0,1,2,2220,2,3,1/18/2021,2021,1,5,5
14809,492517844,10085905,141139,South Tuscaloosa,(11) South Tuscaloosa County,Lenox South,Englewood,Hillcrest Jr,Hillcrest,209500,0,1919,2006,0,2,2,0,0,,0,1,1,0,0,1,1,1919,1,4,2/12/2021,2021,2,6,5
14810,497059805,10100232,141571,Midtown,(02) Central Tuscaloosa City,A P Lee,University Place,University Place,Central,152400,0.31,1544,1950,0,2,2,0,0,,0,1,0,1,1,1,1,1544,1,3,2/26/2021,2021,2,3,0
14811,508473909,10141032,142582,County South,(10) East Tuscaloosa County,,Brookwood,Brookwood,Brookwood,100000,9,2240,2004,0,2,2,0,0,,0,0,0,1,0,0,0,2240,1,4,2/19/2021,2021,2,4,4
14812,510530238,10158180,143119,North of River,(01) North of the River City,Reston Place,Verner,Northridge,Northridge,209000,0,1632,1988,0,3,2.5,0.5,0,,0,1,0,1,2,1,0,1632,0,3,6/7/2021,2021,6,7,6
14813,513228299,10167037,143379,County South,(11) South Tuscaloosa County,Cherokee Bend,Big Sandy,Duncanville,Hillcrest,345000,0,2680,2007,0,3,2.5,0.5,0,,0,1,1,0,3,1,0,2680,1,4,7/16/2021,2021,7,6,5
14814,516160994,10170300,143478,North of River,(08) North Tuscaloosa County,Wood Estates,Walker,Northside,Northside,225000,0,1573,2000,0,2,2,0,0,,0,1,1,0,2,1,0,1573,1,3,7/15/2021,2021,7,7,6
14816,538484777,10246772,145606,East Tuscaloosa,(03) East Tuscaloosa City,Lynn Haven,Arcadia,Eastwood,Bryant,231500,0,1652,1971,0,2,2,0,0,,0,1,0,1,2,1,0,1652,1,3,10/25/2021,2021,10,4,4
14818,283010062,1031551,106929,Northport PJ,(06) Northport City,,Crestmont,Echols,Tuscaloosa County,51325,1.21,1229,1970,0,1,1,0,0,,0,1,0,1,2,0,0,1229,1,3,9/12/2016,2016,9,5,5
14824,1002551604,10294016,147186,East Tuscaloosa,(03) East Tuscaloosa City,Hillsdale,Alberta,Northridge,Northridge,175000,0,1674,1982,0,2,2,0,0,,0,0,0,0,0,1,0,1674,1,3,2/28/2022,2022,2,5,6
14825,1002750876,10298841,147343,North of River,(01) North of the River City,Reston Place,Verner,Northridge,Northridge,274900,0,1950,1989,0,2,2,0,0,,0,1,1,0,2,1,0,1950,1,3,2/17/2022,2022,2,7,6
14826,1008394440,10312255,147828,Northport City,(08) North Tuscaloosa County,Meadowlake Village,Huntington,Echols,Tuscaloosa County,290000,0,1898,2001,0,3,2.5,0.5,0,LakePrivileges,0,1,1,0,2,1,0,1898,2,4,3/18/2022,2022,3,6,5
14827,1013171823,10321890,148172,University,(02) Central Tuscaloosa City,Cedar Crest,University Place,Westlawn,Central,260000,0,1804,1960,0,2,2,0,0,,0,0,0,0,0,1,0,1804,1,3,2/1/2022,2022,2,3,0
14828,1014265955,10335295,148684,County North,(09) West Tuscaloosa County,,Buhl,Sipsey Valley,Sipsey Valley,131000,0.49,1852,1990,1,2,2,0,0,,0,0,0,0,0,0,0,1852,2,3,5/13/2022,2022,5,6,6
14829,279644337,1040089,109212,North of River,(01) North of the River City,Fox Ridge,Verner,Northridge,Northridge,245500,0.26,2032,2005,0,2,2,0,0,,0,1,1,0,2,1,0,2032,1,3,3/3/2017,2017,3,7,6
14830,279667405,1038960,100938,Northport City,(06) Northport City,Wensa Place,Flatwoods,Collins Riverside,Tuscaloosa County,132900,0,1408,1979,0,2,2,0,0,,0,0,0,1,0,0,0,1408,1,3,6/5/2015,2015,6,4,3
14831,279667415,1038998,100995,South Tuscaloosa,(11) South Tuscaloosa County,Inverness,Big Sandy,Hillcrest Jr,Hillcrest,160000,0.28,2284,1999,0,2,2,0,0,,0,0,0,0,0,1,0,2284,1,4,8/14/2015,2015,8,6,5
14833,279669521,1044143,87325,Northport City,(08) North Tuscaloosa County,Grand Pointe,Huntington,Echols,Tuscaloosa County,178200,0.13,1630,2012,0,2,2,0,0,,0,1,1,0,0,1,0,1630,1,3,8/2/2012,2012,8,6,5
14834,279670943,1047513,91523,South Tuscaloosa,(11) South Tuscaloosa County,Southridge,Englewood,Hillcrest Jr,Hillcrest,269000,0,2557,1994,0,3,2.5,0.5,0,,0,1,1,0,2,1,0,2557,1,4,6/27/2013,2013,6,6,5
14835,279671148,1048072,92238,Downtown,(01) North of the River City,Oakwood,Verner,Northridge,Northridge,350000,0,1560,2013,0,3,2.5,0.5,0,,0,0,0,1,0,0,0,1560,2,3,7/26/2013,2013,7,7,6
14836,279671298,1048438,92662,North of River,(01) North of the River City,The Townes Of North River,Rock Quarry,Northridge,Northridge,393000,0,2765,2013,0,4,3.5,0.5,0,,0,0,0,0,0,1,0,2765,2,4,10/7/2013,2013,10,9,6
14838,279672940,1053222,98762,North of River,(01) North of the River City,Saddleridge,Rock Quarry,Northridge,Northridge,192000,0,1964,1990,0,2,2,0,0,,0,1,1,0,2,1,1,1964,1,3,12/5/2014,2014,12,9,6
14840,280556268,9155030,120339,Northport City,(06) Northport City,Rosewood,Flatwoods,Collins Riverside,Tuscaloosa County,176430,0,1774,2017,0,2,2,0,0,,0,1,1,0,0,0,0,1774,1,4,8/31/2017,2017,8,4,3
14841,280766912,1033489,108916,County South,(10) East Tuscaloosa County,Million Dollar Lake,Brookwood,Brookwood,Brookwood,69900,0.5,1736,2000,0,2,2,0,0,,0,0,0,0,0,1,0,1736,1,3,3/31/2017,2017,3,4,4
14842,282163276,9168384,120459,North of River,(01) North of the River City,Brook Highland,Rock Quarry,Northridge,Northridge,306500,0,2602,2004,0,3,3,0,0,,0,1,1,0,2,1,0,2602,1,4,7/5/2017,2017,7,9,6
14844,282861058,1042207,84885,Midtown,(02) Central Tuscaloosa City,University Place,University Place,University Place,Central,188000,0,2543,1945,0,3,3,0,0,,0,1,0,0,2,1,1,2543,1,3,1/13/2012,2012,1,3,0
14845,282861116,1042322,85027,South Tuscaloosa,(11) South Tuscaloosa County,Englewood Gardens,Englewood,Hillcrest Jr,Hillcrest,117000,0.2,1435,2004,0,2,2,0,0,,0,1,1,0,2,1,0,1435,1,3,3/5/2012,2012,3,6,5
14846,282861498,1043012,85928,South Tuscaloosa,(05) South East Tuscaloosa City,Cypress Gardens,Skyland,Southview,Northridge,112000,0,1676,1961,0,2,2,0,0,,0,1,1,0,1,0,0,1676,1,3,5/18/2012,2012,5,4,0
14847,282861508,1043047,85966,Northport City,(06) Northport City,Fairfax Village,Matthews,Collins Riverside,Tuscaloosa County,82000,0,1330,1983,0,2,1.5,0.5,0,,0,0,0,0,0,1,1,1330,2,2,4/30/2012,2012,4,2,3
14848,282861544,1043120,86052,South Tuscaloosa,(11) South Tuscaloosa County,Hinton Gardens,Englewood,Hillcrest Jr,Hillcrest,242900,0,2654,2005,0,3,3,0,0,,0,1,1,0,2,1,0,2654,0,4,12/28/2012,2012,12,6,5
14850,282997606,1028909,104205,Midtown,(05) South East Tuscaloosa City,Southlawn,Skyland,Southview,Bryant,105000,0,2249,1988,0,2,2,0,0,,0,1,0,1,2,1,0,2249,1,3,3/11/2016,2016,3,4,0
14851,282997611,1028918,104214,Northport City,(06) Northport City,Windsong,Matthews,Collins Riverside,Tuscaloosa County,115000,0,838,1994,0,1,1,0,0,,0,0,0,0,0,0,0,838,1,2,12/14/2015,2015,12,2,3
14852,282998189,1030382,105696,Northport City,(08) North Tuscaloosa County,Meadowlake Village,Huntington,Echols,Tuscaloosa County,149900,0,1489,2001,0,2,2,0,0,Lake,0,1,1,0,2,1,1,1489,1,3,5/25/2016,2016,5,6,5
14853,282998266,1030586,105903,South Tuscaloosa,(11) South Tuscaloosa County,Remington,Englewood,Hillcrest Jr,Hillcrest,225000,0.4,2795,1996,0,3,2.5,0.5,0,,0,1,1,0,2,1,0,2795,2,5,7/15/2016,2016,7,6,5
14854,282998278,1030601,105919,County South,(10) East Tuscaloosa County,Stoneridge,Brookwood,Brookwood,Brookwood,112000,0,1122,2005,0,2,2,0,0,,0,1,1,0,2,0,0,1122,1,3,7/27/2016,2016,7,4,4
14855,282998426,1031002,106349,North of River,(01) North of the River City,Rivermont,Rock Quarry,Northridge,Northridge,477000,0,3800,1998,0,4,3.5,0.5,1,,0,1,0,0,3,1,0,3800,2,4,8/1/2016,2016,8,9,6
14856,282998701,1031662,107041,North of River,(01) North of the River City,Riverdale,Rock Quarry,Northridge,Northridge,318000,0,2550,1978,0,3,3,0,0,,0,1,0,1,2,1,1,2550,1,4,6/24/2016,2016,6,9,6
14857,282999026,1032539,107935,North of River,(01) North of the River City,Waterfall,Rock Quarry,Northridge,Northridge,389500,0,2345,2016,0,3,2.5,0.5,0,,0,1,1,0,2,1,0,2345,1,3,12/2/2016,2016,12,9,6
14858,282999133,1032853,108255,Northport City,(06) Northport City,Northwood Gardens,Vestavia,Collins Riverside,Tuscaloosa County,215000,0,2963,1975,1,3,3,0,0,,0,1,0,1,1,1,0,2963,0,5,1/17/2017,2017,1,7,3
14859,282999337,1033622,109053,Northport City,(06) Northport City,Glory Hill,Crestmont,Lloyd Wood,Tuscaloosa County,65000,0,1332,2007,0,2,2,0,0,,0,0,0,0,0,0,0,1332,1,3,3/16/2017,2017,3,5,0
14861,283000467,1038403,100088,North of River,(01) North of the River City,Waterford,Verner,Northridge,Northridge,390000,0,2614,2011,0,3,2.5,0.5,0,,0,1,0,0,0,1,0,2614,2,3,4/9/2015,2015,4,7,6
14863,283000833,1039079,101102,County South,(11) South Tuscaloosa County,Kings Ridge,Englewood,Duncanville,Hillcrest,224000,0,3157,2013,0,4,3.5,0.5,0,,0,1,1,0,2,1,0,3157,2,5,6/26/2015,2015,6,6,5
14864,283000940,1039307,101438,North of River,(01) North of the River City,Fox Ridge,Verner,Northridge,Northridge,262000,0,1972,1996,0,2,2,0,0,,0,1,1,0,2,1,1,1972,1,3,7/10/2015,2015,7,7,6
14865,283000949,1039316,101457,South Tuscaloosa,(11) South Tuscaloosa County,Magnolia Park At Englewood,Englewood,Hillcrest Jr,Hillcrest,241900,0.28,2316,2004,0,3,2.5,0.5,0,,0,1,1,0,2,1,0,2316,1,4,6/30/2015,2015,6,6,5
14866,283001061,1039463,101748,South Tuscaloosa,(11) South Tuscaloosa County,Laurel Wood,Englewood,Hillcrest Jr,Hillcrest,262500,0.48,2834,1998,0,3,2.5,0.5,0,,0,1,1,0,3,1,0,2834,1,4,8/6/2015,2015,8,6,5
14868,283001789,1043894,87009,North of River,(08) North Tuscaloosa County,Loganwood,Huntington,Echols,Tuscaloosa County,245000,3,2400,1983,0,2,2,0,0,,0,1,1,0,2,1,1,2400,1,4,7/13/2012,2012,7,6,5
14869,283001821,1043951,87077,County North,(08) North Tuscaloosa County,,Huntington,Echols,Tuscaloosa County,234000,7,1900,1978,0,3,2.5,0.5,0,,0,0,0,0,0,1,0,1900,1,3,7/9/2012,2012,7,6,5
14870,283002519,1045230,88650,North of River,(01) North of the River City,The Oaks,Verner,Northridge,Northridge,312000,0,2518,2000,0,3,2.5,0.5,0,,0,1,1,0,2,1,0,2518,1,4,10/31/2012,2012,10,7,6
14871,283002525,1045240,88660,Northport City,(06) Northport City,Northwood Lake,Vestavia,Collins Riverside,Tuscaloosa County,260000,0,4282,1967,1,3,3,0,0,,0,1,0,1,2,1,0,4282,1,5,10/31/2012,2012,10,7,3
14872,283002857,1045836,89454,Northport City,(06) Northport City,John Smith Acre,Crestmont,Echols,Tuscaloosa County,120200,0,1682,1979,0,2,2,0,0,,0,1,0,1,2,1,1,1682,1,3,1/11/2013,2013,1,5,5
14873,283003086,1046238,89974,North of River,(01) North of the River City,Lake Crest,Rock Quarry,Northridge,Northridge,432000,0,3411,2000,0,4,3.5,0.5,0,LakePrivileges,0,1,1,0,2,1,0,3411,2,4,4/18/2013,2013,4,9,6
14874,283003245,1046515,90334,Northport City,(06) Northport City,Highland Park,Flatwoods,Echols,Tuscaloosa County,199900,0,1911,2002,0,2,2,0,0,,0,1,1,0,2,1,0,1911,1,4,4/15/2013,2013,4,4,5
14876,283003569,1047056,90963,Downtown,(01) North of the River City,Original City,Rock Quarry,Northridge,Northridge,415000,0,2750,1930,0,3,3,0,0,,0,1,0,1,2,1,0,2750,2,4,5/3/2013,2013,5,9,6
14878,283003751,1047378,91360,Northport City,(06) Northport City,Harper Creek,Crestmont,Echols,Tuscaloosa County,132900,0,1322,2006,0,2,2,0,0,Lake,0,1,1,0,1,1,1,1322,1,3,6/25/2013,2013,6,5,5
14879,283004253,1048185,92368,South Tuscaloosa,(05) South East Tuscaloosa City,Sutton Place,Skyland,Southview,Northridge,130000,0.36,2576,1970,0,3,3,0,0,,0,1,1,0,0,1,0,2576,1,3,8/23/2013,2013,8,4,0
14880,283005440,1050121,94854,County South,(10) East Tuscaloosa County,Whiteoaks,Brookwood,Brookwood,Brookwood,80000,0,1200,1980,1,2,1.5,0.5,0,,0,1,1,0,0,1,0,1200,1,3,2/19/2014,2014,2,4,4
14881,283005659,1050476,95355,North of River,(08) North Tuscaloosa County,North River Country Club,Huntington,Echols,Tuscaloosa County,445000,0.71,4454,2007,1,4,3.5,0.5,0,,0,1,1,0,2,1,0,4454,2,4,3/25/2014,2014,3,6,5
14882,283005731,1050602,95518,Midtown,(02) Central Tuscaloosa City,Forest Lake,University Place,University Place,Central,146000,0,1305,1940,0,2,2,0,0,Lake,0,0,0,0,0,0,0,1305,1,3,4/18/2014,2014,4,3,0
14884,283006063,1051079,96130,Northport City,(06) Northport City,Indian Lake,Vestavia,Collins Riverside,Tuscaloosa County,176000,0,1793,2005,0,2,2,0,0,,0,1,1,0,2,1,1,1793,1,3,6/9/2014,2014,6,7,3
14885,283006412,1051635,96797,Northport City,(06) Northport City,Fairfax Village,Matthews,Collins Riverside,Tuscaloosa County,128500,0,1786,1984,0,2,2,0,0,,0,0,0,0,0,1,0,1786,2,3,7/15/2014,2014,7,2,3
14886,283006798,1052223,97497,County North,(08) North Tuscaloosa County,Northwind,Huntington,Northside,Northside,155000,1,1564,2002,0,2,2,0,0,,0,1,1,0,2,1,0,1564,1,4,8/15/2014,2014,8,6,6
14887,283007830,1053726,99485,North of River,(01) North of the River City,The Townes Of North River,Rock Quarry,Northridge,Northridge,342000,0,2160,2013,0,2,2,0,0,,0,1,1,0,0,1,0,2160,1,3,2/9/2015,2015,2,9,6
14888,283008021,1053983,99837,County North,(08) North Tuscaloosa County,Old Fayette Road,Walker,Northside,Northside,100000,1,1100,2008,0,2,2,0,0,,0,1,0,1,1,0,0,1100,1,3,3/25/2015,2015,3,7,6
14889,283008887,1028051,103299,Northport City,(06) Northport City,Terrace At North Creek,Crestmont,Echols,Tuscaloosa County,199900,0.25,1860,2014,0,2,2,0,0,,0,0,0,0,0,1,0,1860,1,3,12/31/2015,2015,12,5,5
14892,283009485,1032151,107540,North of River,(01) North of the River City,The Townes Of North River,Rock Quarry,Northridge,Northridge,435000,0,3000,2011,0,4,3.5,0.5,0,,0,1,1,0,2,1,2,3000,0,4,10/3/2016,2016,10,9,6
14894,283010474,1033549,108979,Northport City,(06) Northport City,The Vineyards,Matthews,Collins Riverside,Tuscaloosa County,151900,0,1391,1987,0,2,2,0,0,,0,1,0,1,1,0,0,1391,1,3,2/17/2017,2017,2,2,3
14896,283011755,1039168,101231,Northport City,(06) Northport City,Highland Park,Flatwoods,Echols,Tuscaloosa County,170000,0,1580,2007,0,2,2,0,0,,0,1,1,0,2,1,0,1580,1,3,7/17/2015,2015,7,4,5
14898,293745943,9232615,122217,Northport City,(08) North Tuscaloosa County,Grand Pointe,Huntington,Echols,Tuscaloosa County,315000,0,2620,2007,0,3,2.5,0.5,0,,0,1,1,0,2,1,1,2620,1,4,7/21/2017,2017,7,6,5
14899,303180193,9304516,124849,South Tuscaloosa,(11) South Tuscaloosa County,Murphy Place,Englewood,Hillcrest Jr,Hillcrest,177000,0,1442,2014,0,2,2,0,0,,0,1,1,0,0,0,0,1442,1,3,2/22/2018,2018,2,6,5
14900,303192652,9302675,124790,East Tuscaloosa,(03) East Tuscaloosa City,Woodland Forest,Woodland Forest,Eastwood,Bryant,180000,0,1838,1986,0,2,2,0,0,,0,1,1,0,2,1,0,1838,2,3,1/26/2018,2018,1,3,4
14901,305652856,9331130,125408,South Tuscaloosa,(11) South Tuscaloosa County,Lenox South,Englewood,Hillcrest Jr,Hillcrest,166000,0,1707,2007,0,2,2,0,0,,0,1,1,0,0,1,1,1707,1,3,4/19/2018,2018,4,6,5
14903,306704367,9355936,125895,North of River,(01) North of the River City,Bedford Place,Rock Quarry,Northridge,Northridge,279000,0,2400,1981,0,2,2,0,0,,0,1,0,0,2,1,1,2400,2,3,2/23/2018,2018,2,9,6
14904,306778940,9350173,125711,County South,(10) East Tuscaloosa County,Brookstone,Brookwood,Brookwood,Brookwood,149900,0,1418,2005,0,2,2,0,0,,0,1,1,0,2,1,1,1418,1,3,5/21/2018,2018,5,4,4
14905,317129784,9384414,126818,County South,(11) South Tuscaloosa County,Waterbury,Englewood,Hillcrest Jr,Hillcrest,126000,0,1281,2008,0,2,2,0,0,,0,1,1,0,1,0,0,1281,1,3,7/31/2018,2018,7,6,5
14906,319779004,9393610,127143,Midtown,(02) Central Tuscaloosa City,Fitts Heights 2,University Place,University Place,Central,110000,0,1536,1948,1,1,1,0,0,,0,0,0,0,0,0,0,1536,1,2,7/24/2018,2018,7,3,0
